,StockCode,date,price
4068,000568.SZ,20200511,82.8
4069,000596.SZ,20200511,145.88
4070,002673.SZ,20200512,8.12
4071,002736.SZ,20200512,10.79
4072,603986.SH,20200511,220.38
4073,002008.SZ,20200511,33.38
4074,002294.SZ,20200513,19.47
4075,601066.SH,20200513,35.18
4076,002456.SZ,20200513,16.37
4077,601998.SH,20200508,5.15
4078,002841.SZ,20200508,77.05
4079,002736.SZ,20200513,10.81
4080,600566.SH,20200511,23.08
4081,600999.SH,20200513,17.74
4082,002304.SZ,20200513,98.57
4083,601162.SH,20200513,5.97
4084,603288.SH,20200506,127.19
4085,300015.SZ,20200506,45.49
4086,300142.SZ,20200506,41.73
4087,002939.SZ,20200430,11.92
4088,601901.SH,20200506,7.13
4089,600867.SH,20200506,13.62
4090,002945.SZ,20200430,14.09
4091,300122.SZ,20200430,79.16
4092,600036.SH,20200507,34.45
4093,600998.SH,20200507,18.6
4094,002939.SZ,20200507,12.05
4095,601198.SH,20200507,10.75
4096,601288.SH,20200507,3.41
4097,601328.SH,20200507,5.12
4098,002411.SZ,20200507,7.99
4099,601939.SH,20200507,6.31
4100,002142.SZ,20200507,25.78
4101,002736.SZ,20200511,10.9
4102,601878.SH,20200511,10.1
4103,600015.SH,20200511,6.5
4104,600030.SH,20200511,23.57
4105,601881.SH,20200508,10.0
4106,600109.SH,20200511,10.25
4107,002945.SZ,20200512,14.4
4108,603288.SH,20200511,107.34
4109,600535.SH,20200512,14.78
4110,002001.SZ,20200512,26.29
4111,002475.SZ,20200513,49.45
4112,600061.SH,20200511,12.26
4113,600000.SH,20200511,10.43
4114,600085.SH,20200511,25.3
4115,000100.SZ,20200511,4.84
4116,000725.SZ,20200511,3.95
4117,300408.SZ,20200513,21.11
4118,300433.SZ,20200513,18.58
4119,002773.SZ,20200513,38.45
4120,601628.SH,20200506,27.9
4121,601881.SH,20200506,9.96
4122,002252.SZ,20200506,8.58
4123,000783.SZ,20200430,6.37
4124,000423.SZ,20200430,31.0
4125,000895.SZ,20200506,41.49
4126,601166.SH,20200506,16.33
4127,601229.SH,20200506,8.11
4128,601236.SH,20200506,20.23
4129,601318.SH,20200506,73.81
4130,600887.SH,20200506,29.17
4131,600919.SH,20200506,6.01
4132,600926.SH,20200506,8.38
4133,000725.SZ,20200506,3.82
4134,600958.SH,20200506,9.35
4135,601997.SH,20200430,7.9
4136,603160.SH,20200430,236.25
4137,600705.SH,20200507,3.94
4138,300347.SZ,20200511,76.7
4139,000413.SZ,20200511,2.72
4140,002142.SZ,20200511,26.0
4141,300122.SZ,20200512,81.67
4142,600183.SH,20200511,31.4
4143,000423.SZ,20200511,30.98
4144,000538.SZ,20200511,89.2
4145,002938.SZ,20200512,43.13
4146,600535.SH,20200511,14.7
4147,000725.SZ,20200513,3.9
4148,300142.SZ,20200513,42.29
4149,600837.SH,20200513,12.71
4150,600535.SH,20200513,14.86
4151,600196.SH,20200430,33.63
4152,600276.SH,20200430,93.0
4153,600369.SH,20200430,4.52
4154,603259.SH,20200506,100.24
4155,002241.SZ,20200506,20.84
4156,002456.SZ,20200506,15.8
4157,002475.SZ,20200506,47.51
4158,300408.SZ,20200506,21.14
4159,300433.SZ,20200506,18.39
4160,000538.SZ,20200430,90.32
4161,000725.SZ,20200430,3.76
4162,603986.SH,20200430,277.82
4163,601138.SH,20200430,14.69
4164,601211.SH,20200430,16.92
4165,601319.SH,20200430,6.35
4166,601818.SH,20200430,3.73
4167,000783.SZ,20200506,6.38
4168,002939.SZ,20200506,12.12
4169,002252.SZ,20200507,8.44
4170,600928.SH,20200507,5.4
4171,002958.SZ,20200507,4.44
4172,300003.SZ,20200507,39.58
4173,300408.SZ,20200507,20.75
4174,300433.SZ,20200507,18.32
4175,601336.SH,20200507,45.1
4176,601377.SH,20200507,5.98
4177,601398.SH,20200507,5.1
4178,601878.SH,20200507,9.92
4179,002236.SZ,20200511,17.32
4180,600332.SH,20200511,31.44
4181,000783.SZ,20200511,6.43
4182,601066.SH,20200512,35.51
4183,000166.SZ,20200512,4.5
4184,600196.SH,20200512,34.09
4185,000166.SZ,20200511,4.49
4186,600196.SH,20200511,33.85
4187,600887.SH,20200512,29.13
4188,600919.SH,20200512,5.98
4189,601555.SH,20200511,7.88
4190,601788.SH,20200511,11.25
4191,601838.SH,20200511,7.82
4192,601288.SH,20200512,3.41
4193,002422.SZ,20200512,20.69
4194,601328.SH,20200512,5.13
4195,002773.SZ,20200511,38.17
4196,603259.SH,20200513,110.21
4197,600887.SH,20200513,29.48
4198,600919.SH,20200513,5.96
4199,600926.SH,20200513,8.57
4200,600958.SH,20200513,9.49
4201,000627.SZ,20200513,5.52
4202,000661.SZ,20200513,641.0
4203,002958.SZ,20200513,4.48
4204,300003.SZ,20200513,40.7
4205,601997.SH,20200513,7.81
4206,603160.SH,20200513,238.96
4207,601166.SH,20200430,16.62
4208,601229.SH,20200430,8.17
4209,300015.SZ,20200430,44.39
4210,300142.SZ,20200430,40.47
4211,002673.SZ,20200430,7.95
4212,600109.SH,20200506,9.93
4213,600061.SH,20200506,12.03
4214,000728.SZ,20200506,8.21
4215,002008.SZ,20200506,32.14
4216,600016.SH,20200506,5.84
4217,603288.SH,20200430,122.93
4218,002241.SZ,20200430,19.35
4219,300347.SZ,20200506,78.11
4220,600390.SH,20200507,7.26
4221,600535.SH,20200507,14.37
4222,000627.SZ,20200507,5.53
4223,000661.SZ,20200507,610.8
4224,000776.SZ,20200507,13.61
4225,601577.SH,20200507,7.8
4226,601601.SH,20200507,30.38
4227,601607.SH,20200507,18.51
4228,601628.SH,20200507,27.52
4229,601881.SH,20200507,9.85
4230,601009.SH,20200511,7.69
4231,002411.SZ,20200511,7.97
4232,601108.SH,20200511,9.61
4233,002415.SZ,20200511,32.02
4234,601169.SH,20200511,4.95
4235,601336.SH,20200511,45.58
4236,601377.SH,20200511,6.04
4237,600519.SH,20200512,1333.0
4238,002236.SZ,20200512,17.25
4239,002456.SZ,20200512,15.94
4240,002475.SZ,20200512,47.66
4241,601939.SH,20200512,6.35
4242,600276.SH,20200512,95.44
4243,600036.SH,20200511,34.96
4244,600109.SH,20200508,10.2
4245,600332.SH,20200508,31.35
4246,601988.SH,20200511,3.46
4247,601997.SH,20200512,7.84
4248,002916.SZ,20200508,256.3
4249,603156.SH,20200508,27.5
4250,603156.SH,20200513,28.39
4251,603501.SH,20200513,208.47
4252,002841.SZ,20200513,76.74
4253,601138.SH,20200513,14.18
4254,601211.SH,20200513,16.28
4255,601319.SH,20200513,6.35
4256,601818.SH,20200513,3.68
4257,600276.SH,20200513,95.7
4258,000728.SZ,20200513,8.08
4259,600369.SH,20200513,4.55
4260,002008.SZ,20200513,32.64
4261,002916.SZ,20200513,178.35
4262,603986.SH,20200513,219.0
4263,000728.SZ,20200430,8.17
4264,002008.SZ,20200430,30.3
4265,601009.SH,20200430,7.69
4266,601108.SH,20200430,9.55
4267,601169.SH,20200430,4.98
4268,601336.SH,20200430,44.95
4269,601377.SH,20200430,6.03
4270,000627.SZ,20200430,5.51
4271,000661.SZ,20200430,595.88
4272,000776.SZ,20200430,13.71
4273,601236.SH,20200430,19.44
4274,000627.SZ,20200506,5.52
4275,000661.SZ,20200506,611.7
4276,000776.SZ,20200506,13.71
4277,002007.SZ,20200506,38.55
4278,601066.SH,20200506,35.04
4279,002236.SZ,20200506,17.38
4280,002044.SZ,20200506,11.22
4281,603156.SH,20200506,27.06
4282,601555.SH,20200506,7.8
4283,000001.SZ,20200506,13.77
4284,603501.SH,20200430,194.48
4285,300347.SZ,20200430,77.0
4286,300408.SZ,20200430,20.82
4287,300433.SZ,20200430,18.27
4288,603986.SH,20200507,226.0
4289,000963.SZ,20200507,21.25
4290,002736.SZ,20200507,10.67
4291,000001.SZ,20200507,13.69
4292,000415.SZ,20200507,2.84
4293,000568.SZ,20200507,80.3
4294,000596.SZ,20200507,136.5
4295,002008.SZ,20200507,32.57
4296,600276.SH,20200507,96.6
4297,601398.SH,20200511,5.14
4298,600837.SH,20200508,12.92
4299,601166.SH,20200512,16.24
4300,601229.SH,20200512,8.06
4301,601009.SH,20200508,7.76
4302,601108.SH,20200508,9.74
4303,601169.SH,20200508,4.98
4304,601336.SH,20200508,45.12
4305,601377.SH,20200508,6.1
4306,601398.SH,20200508,5.1
4307,603288.SH,20200512,112.47
4308,000783.SZ,20200508,6.44
4309,002958.SZ,20200508,4.54
4310,300003.SZ,20200508,39.6
4311,603160.SH,20200512,238.0
4312,601939.SH,20200513,6.38
4313,603501.SH,20200508,208.97
4314,603288.SH,20200513,113.18
4315,002945.SZ,20200513,14.54
4316,600015.SH,20200512,6.46
4317,600030.SH,20200512,23.63
4318,002007.SZ,20200511,37.24
4319,002044.SZ,20200511,11.73
4320,601398.SH,20200430,5.17
4321,601878.SH,20200430,9.82
4322,600036.SH,20200506,34.63
4323,000001.SZ,20200430,13.93
4324,000415.SZ,20200430,2.74
4325,600867.SH,20200430,12.68
4326,002142.SZ,20200506,25.96
4327,002294.SZ,20200506,18.96
4328,002304.SZ,20200506,100.09
4329,600000.SH,20200506,10.46
4330,600085.SH,20200506,25.8
4331,000858.SZ,20200430,135.77
4332,000963.SZ,20200430,19.95
4333,000423.SZ,20200506,31.2
4334,000538.SZ,20200506,91.3
4335,601688.SH,20200430,18.14
4336,601998.SH,20200430,5.2
4337,600000.SH,20200507,10.39
4338,000100.SZ,20200507,4.71
4339,601166.SH,20200507,16.16
4340,601229.SH,20200507,8.07
4341,601236.SH,20200507,20.59
4342,601318.SH,20200507,73.23
4343,600332.SH,20200507,31.19
4344,002304.SZ,20200507,99.5
4345,601066.SH,20200507,34.74
4346,002938.SZ,20200507,43.27
4347,601818.SH,20200507,3.66
4348,600928.SH,20200508,5.48
4349,601577.SH,20200508,7.89
4350,601601.SH,20200508,29.69
4351,601607.SH,20200508,18.53
4352,601628.SH,20200508,27.94
4353,601236.SH,20200512,21.76
4354,601318.SH,20200512,73.93
4355,601878.SH,20200508,10.18
4356,601138.SH,20200511,14.52
4357,601211.SH,20200511,16.51
4358,601319.SH,20200511,6.41
4359,603259.SH,20200508,103.6
4360,300136.SZ,20200508,43.35
4361,600436.SH,20200511,145.36
4362,002938.SZ,20200513,43.19
4363,002294.SZ,20200511,18.94
4364,002001.SZ,20200511,26.71
4365,600887.SH,20200511,29.22
4366,600919.SH,20200511,6.03
4367,300015.SZ,20200511,45.6
4368,600837.SH,20200511,12.77
4369,000413.SZ,20200512,2.66
4370,600999.SH,20200430,18.48
4371,601162.SH,20200430,5.49
4372,002411.SZ,20200506,7.81
4373,002415.SZ,20200506,32.2
4374,002958.SZ,20200506,4.44
4375,300003.SZ,20200506,39.6
4376,002304.SZ,20200430,98.44
4377,600015.SH,20200430,6.56
4378,600030.SH,20200430,23.7
4379,002001.SZ,20200506,27.52
4380,600998.SH,20200506,18.41
4381,601198.SH,20200506,10.83
4382,601288.SH,20200506,3.42
4383,601328.SH,20200506,5.13
4384,601997.SH,20200506,7.88
4385,000413.SZ,20200507,2.74
4386,600015.SH,20200507,6.47
4387,600030.SH,20200507,23.41
4388,601901.SH,20200507,7.12
4389,300122.SZ,20200507,80.2
4390,600369.SH,20200507,4.51
4391,000423.SZ,20200507,30.83
4392,000538.SZ,20200507,90.45
4393,601818.SH,20200511,3.7
4394,601162.SH,20200511,6.08
4395,300142.SZ,20200511,42.59
4396,603986.SH,20200508,221.01
4397,002241.SZ,20200511,21.26
4398,600928.SH,20200511,5.43
4399,600390.SH,20200512,7.23
4400,002939.SZ,20200512,12.38
4401,300347.SZ,20200512,78.8
4402,601066.SH,20200511,34.84
4403,002456.SZ,20200511,16.13
4404,002475.SZ,20200511,46.64
4405,600926.SH,20200511,8.55
4406,600958.SH,20200511,9.42
4407,600998.SH,20200511,18.12
4408,002422.SZ,20200511,20.6
4409,601198.SH,20200511,10.83
4410,601288.SH,20200511,3.42
4411,601328.SH,20200511,5.15
4412,600000.SH,20200508,10.44
4413,600085.SH,20200508,25.56
4414,000100.SZ,20200508,4.74
4415,002673.SZ,20200506,8.03
4416,601138.SH,20200506,14.76
4417,601211.SH,20200506,16.7
4418,601319.SH,20200506,6.38
4419,002945.SZ,20200506,14.24
4420,300122.SZ,20200506,80.85
4421,600276.SH,20200506,96.42
4422,600369.SH,20200506,4.55
4423,300136.SZ,20200506,43.33
4424,002294.SZ,20200430,18.72
4425,600390.SH,20200430,7.28
4426,000413.SZ,20200430,2.78
4427,603160.SH,20200506,242.0
4428,002001.SZ,20200507,27.01
4429,600837.SH,20200507,12.67
4430,603288.SH,20200507,107.71
4431,601009.SH,20200507,7.69
4432,601108.SH,20200507,9.54
4433,600061.SH,20200507,12.08
4434,000725.SZ,20200507,3.77
4435,000895.SZ,20200512,42.33
4436,002294.SZ,20200512,18.89
4437,601211.SH,20200512,16.28
4438,601319.SH,20200512,6.35
4439,601688.SH,20200511,18.09
4440,601998.SH,20200511,5.13
4441,603156.SH,20200511,27.34
4442,601939.SH,20200511,6.39
4443,601997.SH,20200511,7.9
4444,601577.SH,20200511,7.89
4445,601601.SH,20200511,29.99
4446,601607.SH,20200511,18.4
4447,601628.SH,20200511,28.34
4448,601881.SH,20200511,10.03
4449,600036.SH,20200512,34.59
4450,603160.SH,20200511,243.39
4451,000627.SZ,20200511,5.59
4452,000661.SZ,20200511,610.0
4453,600015.SH,20200506,6.51
4454,600030.SH,20200506,23.62
4455,601818.SH,20200506,3.69
4456,000963.SZ,20200506,21.04
4457,600999.SH,20200506,18.31
4458,000166.SZ,20200506,4.44
4459,601788.SH,20200506,11.19
4460,601838.SH,20200506,7.76
4461,600837.SH,20200506,12.83
4462,600928.SH,20200506,5.45
4463,002456.SZ,20200430,15.2
4464,002475.SZ,20200430,47.31
4465,002001.SZ,20200430,27.29
4466,600016.SH,20200430,5.89
4467,002958.SZ,20200430,4.45
4468,300003.SZ,20200430,38.11
4469,300136.SZ,20200430,41.3
4470,002007.SZ,20200430,38.87
4471,002044.SZ,20200430,11.44
4472,002456.SZ,20200507,15.45
4473,002475.SZ,20200507,46.87
4474,600566.SH,20200507,21.36
4475,601169.SH,20200507,4.94
4476,601688.SH,20200507,18.06
4477,601998.SH,20200507,5.11
4478,600183.SH,20200507,32.81
4479,002236.SZ,20200507,17.2
4480,002142.SZ,20200512,25.57
4481,000895.SZ,20200511,41.58
4482,601818.SH,20200512,3.7
4483,600703.SH,20200511,24.35
4484,600061.SH,20200512,12.14
4485,000423.SZ,20200512,32.02
4486,002007.SZ,20200512,38.22
4487,600566.SH,20200512,22.4
4488,002044.SZ,20200512,12.08
4489,600016.SH,20200512,5.79
4490,000001.SZ,20200512,13.79
4491,000776.SZ,20200511,13.74
4492,002241.SZ,20200508,20.76
4493,000415.SZ,20200512,2.8
4494,002939.SZ,20200511,12.13
4495,600109.SH,20200430,9.71
4496,601555.SH,20200430,7.73
4497,601788.SH,20200430,11.18
4498,601838.SH,20200430,7.75
4499,600703.SH,20200506,23.76
4500,600390.SH,20200506,7.29
4501,601162.SH,20200506,5.59
4502,601688.SH,20200506,18.17
4503,601998.SH,20200506,5.15
4504,002841.SZ,20200506,76.92
4505,002916.SZ,20200506,244.9
4506,601577.SH,20200506,7.85
4507,601601.SH,20200506,30.42
4508,601607.SH,20200506,18.65
4509,600519.SH,20200430,1265.7
4510,600436.SH,20200430,140.25
4511,600061.SH,20200430,11.94
4512,600183.SH,20200430,32.46
4513,002422.SZ,20200507,20.03
4514,000783.SZ,20200507,6.32
4515,600109.SH,20200507,9.82
4516,000858.SZ,20200507,141.91
4517,600809.SH,20200507,108.5
4518,600816.SH,20200507,2.5
4519,000166.SZ,20200507,4.42
4520,000728.SZ,20200507,8.15
4521,603156.SH,20200507,26.95
4522,002411.SZ,20200508,7.93
4523,002415.SZ,20200508,31.84
4524,600809.SH,20200511,107.1
4525,600816.SH,20200511,2.5
4526,002252.SZ,20200511,8.77
4527,002673.SZ,20200511,8.11
4528,600183.SH,20200512,31.86
4529,000538.SZ,20200512,89.12
4530,000725.SZ,20200512,3.92
4531,603259.SH,20200511,102.8
4532,000568.SZ,20200512,84.12
4533,000596.SZ,20200512,147.7
4534,600436.SH,20200508,145.03
4535,002958.SZ,20200511,4.49
4536,300003.SZ,20200511,38.76
4537,000895.SZ,20200513,43.68
4538,002236.SZ,20200513,17.07
4539,600109.SH,20200513,10.21
4540,002773.SZ,20200430,38.38
4541,000413.SZ,20200506,2.81
4542,600809.SH,20200506,106.28
4543,600816.SH,20200506,2.5
4544,600566.SH,20200506,21.23
4545,002422.SZ,20200430,19.45
4546,600928.SH,20200430,5.43
4547,000415.SZ,20200506,2.82
4548,600703.SH,20200430,21.96
4549,600809.SH,20200430,107.31
4550,600816.SH,20200430,2.5
4551,002673.SZ,20200507,8.02
4552,002241.SZ,20200507,20.49
4553,601138.SH,20200507,14.38
4554,002945.SZ,20200507,14.15
4555,600196.SH,20200507,33.7
4556,002415.SZ,20200507,31.58
4557,603501.SH,20200507,208.19
4558,002773.SZ,20200507,38.41
4559,300015.SZ,20200507,46.58
4560,600566.SH,20200513,22.13
4561,002007.SZ,20200513,38.28
4562,002945.SZ,20200511,14.47
4563,300136.SZ,20200511,43.27
4564,000568.SZ,20200513,88.66
4565,000596.SZ,20200513,149.11
4566,601166.SH,20200513,16.25
4567,601229.SH,20200513,8.03
4568,601236.SH,20200513,21.62
4569,601318.SH,20200513,73.34
4570,601901.SH,20200513,7.2
4571,002673.SZ,20200513,8.11
4572,600332.SH,20200513,31.79
4573,000413.SZ,20200513,2.9
4574,600705.SH,20200513,3.92
4575,601318.SH,20200430,74.46
4576,601901.SH,20200430,7.12
4577,002411.SZ,20200430,7.72
4578,002415.SZ,20200430,32.06
4579,000568.SZ,20200430,79.17
4580,000596.SZ,20200430,134.89
4581,000568.SZ,20200506,79.03
4582,000596.SZ,20200506,134.12
4583,000858.SZ,20200506,138.21
4584,601577.SH,20200430,7.85
4585,601601.SH,20200430,30.77
4586,601607.SH,20200430,18.5
4587,601628.SH,20200430,28.54
4588,601881.SH,20200430,9.93
4589,002252.SZ,20200430,8.47
4590,002422.SZ,20200506,19.72
4591,600436.SH,20200507,145.7
4592,601211.SH,20200507,16.47
4593,601319.SH,20200507,6.34
4594,601997.SH,20200507,7.85
4595,601555.SH,20200507,7.76
4596,601788.SH,20200507,11.18
4597,601838.SH,20200507,7.79
4598,601988.SH,20200507,3.44
4599,300142.SZ,20200507,42.05
4600,002044.SZ,20200513,12.8
4601,600390.SH,20200511,7.29
4602,600867.SH,20200511,13.69
4603,002304.SZ,20200511,98.34
4604,600999.SH,20200511,18.15
4605,300122.SZ,20200511,80.0
4606,000783.SZ,20200513,6.41
4607,000858.SZ,20200513,146.0
4608,600015.SH,20200513,6.44
4609,600030.SH,20200513,23.74
4610,000963.SZ,20200513,21.18
4611,600390.SH,20200513,7.26
4612,600519.SH,20200513,1335.95
4613,600703.SH,20200513,23.85
4614,601688.SH,20200513,18.02
4615,600809.SH,20200513,117.26
4616,600816.SH,20200513,2.5
4617,000166.SZ,20200513,4.53
4618,600196.SH,20200513,33.81
4619,601998.SH,20200513,5.12
4620,600566.SH,20200430,20.72
4621,000895.SZ,20200430,40.41
4622,600196.SH,20200506,34.19
4623,601009.SH,20200506,7.67
4624,601108.SH,20200506,9.59
4625,600332.SH,20200506,31.34
4626,002736.SZ,20200506,10.7
4627,600519.SH,20200506,1300.0
4628,601988.SH,20200506,3.45
4629,603259.SH,20200430,101.77
4630,000100.SZ,20200430,4.64
4631,603156.SH,20200430,26.55
4632,002007.SZ,20200507,38.03
4633,002044.SZ,20200507,11.25
4634,603160.SH,20200507,235.98
4635,300347.SZ,20200507,77.75
4636,600867.SH,20200507,13.5
4637,600703.SH,20200512,24.17
4638,600519.SH,20200511,1323.01
4639,601166.SH,20200511,16.39
4640,601229.SH,20200511,8.11
4641,601236.SH,20200511,21.58
4642,601318.SH,20200511,73.9
4643,300408.SZ,20200512,21.35
4644,300433.SZ,20200512,18.65
4645,600276.SH,20200511,93.68
4646,600369.SH,20200511,4.58
4647,000728.SZ,20200511,8.27
4648,600867.SH,20200513,13.85
4649,002252.SZ,20200513,8.74
4650,600000.SH,20200513,10.38
4651,300122.SZ,20200513,82.49
4652,601555.SH,20200513,7.83
4653,601788.SH,20200513,11.26
4654,601838.SH,20200513,7.86
4655,601988.SH,20200513,3.46
4656,600085.SH,20200513,25.3
4657,000100.SZ,20200513,4.89
4658,600436.SH,20200513,148.98
4659,600061.SH,20200513,12.45
4660,600332.SH,20200430,30.9
4661,002142.SZ,20200430,26.05
4662,002236.SZ,20200430,16.87
4663,600036.SH,20200430,35.09
4664,601988.SH,20200430,3.48
4665,601169.SH,20200506,4.94
4666,601336.SH,20200506,45.33
4667,601377.SH,20200506,6.04
4668,601398.SH,20200506,5.11
4669,601878.SH,20200506,9.92
4670,601939.SH,20200506,6.34
4671,600705.SH,20200506,3.95
4672,002938.SZ,20200506,43.51
4673,600183.SH,20200506,32.96
4674,002841.SZ,20200430,76.04
4675,002916.SZ,20200430,233.4
4676,601066.SH,20200430,34.99
4677,601939.SH,20200430,6.43
4678,600535.SH,20200430,14.01
4679,002294.SZ,20200507,19.2
4680,600519.SH,20200507,1312.0
4681,002841.SZ,20200507,76.12
4682,600999.SH,20200507,18.04
4683,002916.SZ,20200507,248.68
4684,600036.SH,20200513,34.54
4685,002938.SZ,20200511,42.38
4686,600809.SH,20200512,111.29
4687,600816.SH,20200512,2.5
4688,002252.SZ,20200512,8.77
4689,601901.SH,20200511,7.19
4690,000858.SZ,20200511,141.85
4691,000963.SZ,20200511,21.19
4692,000728.SZ,20200512,8.08
4693,600369.SH,20200512,4.53
4694,000858.SZ,20200508,142.9
4695,000963.SZ,20200508,21.76
4696,300015.SZ,20200513,48.3
4697,600183.SH,20200513,31.7
4698,000423.SZ,20200513,31.74
4699,000538.SZ,20200513,90.0
4700,002241.SZ,20200513,20.95
4701,600928.SH,20200513,5.37
4702,002001.SZ,20200513,26.4
4703,601577.SH,20200513,7.83
4704,601601.SH,20200513,29.48
4705,601607.SH,20200513,18.27
4706,601628.SH,20200513,27.75
4707,601881.SH,20200513,10.25
4708,600998.SH,20200513,18.85
4709,002422.SZ,20200513,20.71
4710,601198.SH,20200513,10.9
4711,601288.SH,20200513,3.41
4712,601328.SH,20200513,5.13
4713,000776.SZ,20200513,13.67
4714,600705.SH,20200430,3.93
4715,600535.SH,20200506,14.4
4716,600000.SH,20200430,10.63
4717,600085.SH,20200430,25.68
4718,002736.SZ,20200430,10.69
